Name	Score	0.95 MoE	p-value	FDR
PLA2G15_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
LCAT_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PSMD7_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SNTB2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ZNF19_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
C16orf86_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ZNF23_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
COG8_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
THAP11_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CYB5B_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CA7_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PKD1L3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ATXN1L_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
COG4_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SNORD111B_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SLC12A4_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CDH16_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CHST6_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TRADD_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CCDC79_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CES4A_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
EXOC3L1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
NAE1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
HTA_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CTCF_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
GFOD2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
HAS3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TMCO7_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
EXOSC6_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
FAM65A_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
C16orf86_MUT	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ZDHHC1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
MIR328_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
NFATC3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
MARVELD3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ZFHX3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
FHOD1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ACD_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ELMO3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SLC9A5_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
HSD11B2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TMEM208_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CKLF_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
RANBP10_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TMEM170A_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CHST4_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
HSF4_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
KIAA0895L_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
NUTF2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
IST1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CALB2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
HPR_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
HP_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
VPS4A_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
NFAT5_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PARD6A_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DHX38_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
B3GNT9_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PRMT7_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PSMB10_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
RRAD_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SNORA70D_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CHTF8_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CDH1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CDH5_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DDX19A_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CBFB_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TERF2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PMFBP1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SLC7A6OS_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TK2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TSNAXIP1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ESRP2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
FBXL8_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SNORD71_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
AP1G1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
AARS_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
LOC100506172_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DUS2L_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
LOC100506083_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ATP6V0D1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
E2F4_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DYNC1LI2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
C16orf70_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
AGRP_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SMPD3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PSKH1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ZNF821_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SNORD111_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DDX28_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DPEP3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
LOC100505865_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TXNL4B_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DDX19B_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
WWP2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
ADAT1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PDF_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CES3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
PHLPP2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SLC7A6_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
FUK_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
FTSJD1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
TAT_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
MIR1538_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CMTM1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CKLF-CMTM1_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SF3B3_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
CENPT_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DHODH_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
GABARAPL2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
DPEP2_AMP	0.23392082222266744		0.0017217698742845126	0.3434650455927052
SLC9A8_MUT	0.2339208222212417		0.0017283415150260565	0.3434650455927052
GNS_MUT	0.23392082221835436		0.0017480564372506883	0.3434650455927052
ATP8B2_MUT	0.2339208222135515		0.0017546280779922323	0.3434650455927052
VGF_MUT	0.23392082221235358		0.0017677713594753202	0.3434650455927052
DUSP28_MUT	0.23392082221021662		0.0018072012039245838	0.3434650455927052
XKR9_DEL	0.23392082221007138		0.0018072012039245838	0.3434650455927052
NCKAP5_MUT	0.23392082220959606		0.0018137728446661278	0.3434650455927052
MT1IP_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1G_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1M_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
KIFC3_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1H_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1L_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CNOT1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1JP_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CES5A_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CCDC102A_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1X_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT2A_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
GPR114_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
LOC283856_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
OGFOD1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
SLC38A7_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
ARL2BP_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CX3CL1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
HERPUD1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
GPR97_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CCL22_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CCL17_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MIR548W_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
NDRG4_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
NUP93_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
GOT2_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
KATNB1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
NLRC5_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
GNAO1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
GPR56_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
SNORA46_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MIR3935_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MIR3680-1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
NUDT21_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT3_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
SNORA50_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CPNE2_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT4_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
GINS3_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1DP_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CDH8_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MIR3680-2_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
FAM192A_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
RSPRY1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
DOK4_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CCDC135_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
LOC644649_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
SETD6_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
BBS2_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
DKFZP434H168_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
POLR2C_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CIAPIN1_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
SLC12A3_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
COQ9_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MIR138-2_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
PTPRN_MUT	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1A_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1B_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
AMFR_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1E_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
MT1F_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
CETP_AMP	0.2339208222067612		0.0018203444854076717	0.3434650455927052
RAP1GAP_MUT	0.2339208222058893		0.0018269161261492157	0.3434650455927052
SCN1B_MUT	0.23392082220323196		0.0018532026891153915	0.3434650455927052
SDHAP3_MUT	0.23392082220203378		0.0018794892520815672	0.3434650455927052
TRIM52_MUT	0.23392082220203378		0.0018794892520815672	0.3434650455927052
ABCC5_MUT	0.23392082220203378		0.0018794892520815672	0.3434650455927052
ANKLE1_MUT	0.23392082220203378		0.0018794892520815672	0.3434650455927052
SLC10A7_MUT	0.2339208222016014		0.0018926325335646551	0.3434650455927052
CNTNAP4_MUT	0.2339208222016014		0.0018926325335646551	0.3434650455927052
CYP1B1-AS1_AMP	0.2339208222009194		0.001905775815047743	0.3434650455927052
NSMCE4A_AMP	0.2339208222002872		0.001905775815047743	0.3434650455927052
IGHMBP2_MUT	0.23392082219912225		0.0019517773002385506	0.3434650455927052
PPP2R5E_MUT	0.23392082219912225		0.0019517773002385506	0.3434650455927052
NTHL1_MUT	0.23392082219912225		0.0019517773002385506	0.3434650455927052
GFPT1_MUT	0.23392082219912225		0.0019517773002385506	0.3434650455927052
UBAC2_MUT	0.23392082219912225		0.0019517773002385506	0.3434650455927052
SNX30_MUT	0.23392082219818394		0.0019517773002385506	0.3434650455927052
SPATC1_MUT	0.23392082219818394		0.0019517773002385506	0.3434650455927052
C1orf43_MUT	0.23392082219818394		0.0019517773002385506	0.3434650455927052
EPB41L4B_DEL	0.23392082219735075		0.0019517773002385506	0.3434650455927052
MGC3771_MUT	0.23392082219664004		0.0019583489409800946	0.3434650455927052
SLC12A6_MUT	0.23392082219664004		0.0019583489409800946	0.3434650455927052
SPATA17_MUT	0.2339208221956234		0.0019780638632047264	0.3434650455927052
SUPV3L1_MUT	0.23392082219543925		0.0019912071446878143	0.3434650455927052
KCNQ2_MUT	0.23392082219543925		0.0019912071446878143	0.3434650455927052
CLTA_MUT	0.2339208221952729		0.0019977787854293582	0.3434650455927052
FAM100A_MUT	0.2339208221952729		0.0019977787854293582	0.3434650455927052
LRRC42_MUT	0.23392082219420882		0.002024065348395534	0.3434650455927052
SYT11_MUT	0.23392082219420882		0.002024065348395534	0.3434650455927052
DNAJC25_DEL	0.23392082219417867		0.002024065348395534	0.3434650455927052
DNAJC25-GNG10_DEL	0.23392082219417867		0.002024065348395534	0.3434650455927052
PCYOX1L_MUT	0.23392082219417867		0.002024065348395534	0.3434650455927052
USP30_MUT	0.23392082219212904		0.002024065348395534	0.3434650455927052
BMI1_MUT	0.23392082219159036		0.002043780270620166	0.3434650455927052
DENND1A_DEL	0.23392082218986704		0.002043780270620166	0.3434650455927052
LOC100287704_DEL	0.23392082218964658		0.002043780270620166	0.3434650455927052
PIPSL_MUT	0.23392082218962143		0.002043780270620166	0.3434650455927052
SEPT14_DEL	0.2339208221882792		0.0020634951928447977	0.3434650455927052
PDCD5_MUT	0.23392082218799207		0.0020700668335863416	0.3434650455927052
L1CAM_MUT	0.23392082218799207		0.0020700668335863416	0.3434650455927052
NXT1_MUT	0.23392082218799207		0.0020700668335863416	0.3434650455927052
SYVN1_MUT	0.23392082218799207		0.0020700668335863416	0.3434650455927052
MPND_MUT	0.23392082218799207		0.0020700668335863416	0.3434650455927052
MCMBP_AMP	0.23392082218755067		0.0020700668335863416	0.3434650455927052
SEC23IP_AMP	0.23392082218755067		0.0020700668335863416	0.3434650455927052
MAP2K1_MUT	0.23392082218671012		0.0020897817558109735	0.3434650455927052
KIAA1712_MUT	0.23392082218438381		0.0021160683187771492	0.3434650455927052
BDNF_MUT	0.23392082217957524		0.002122639959518693	0.3434650455927052
THAP6_MUT	0.23392082217957524		0.002122639959518693	0.3434650455927052
OCRL_MUT	0.23392082217957524		0.002122639959518693	0.3434650455927052
NOC3L_MUT	0.2339208221788669		0.002135783241001781	0.3434650455927052
MORN1_MUT	0.2339208221788669		0.002135783241001781	0.3434650455927052
UBTD1_MUT	0.2339208221776438		0.002135783241001781	0.3434650455927052
RAB35_MUT	0.23392082217688584		0.002142354881743325	0.3434650455927052
PLA2G15_MUT	0.23392082217569835		0.0021752130854510447	0.3434650455927052
CATSPER2_MUT	0.23392082217569835		0.0021752130854510447	0.3434650455927052
SLC45A4_MUT	0.23392082217397528		0.0021949280076756766	0.3434650455927052
EVL_MUT	0.23392082217397528		0.0021949280076756766	0.3434650455927052
FAM110C_MUT	0.23392082217397528		0.0021949280076756766	0.3434650455927052
GBX2_MUT	0.23392082217372087		0.0022014996484172205	0.3434650455927052
MCCC2_MUT	0.233920822173714		0.0022014996484172205	0.3434650455927052
A4GALT_MUT	0.233920822173714		0.0022014996484172205	0.3434650455927052
MICALL1_MUT	0.233920822173714		0.0022014996484172205	0.3434650455927052
NFATC2_DEL	0.233920822173714		0.0022014996484172205	0.3434650455927052
USH1C_MUT	0.233920822173714		0.0022014996484172205	0.3434650455927052
VWA5B2_MUT	0.233920822173714		0.0022014996484172205	0.3434650455927052
GREB1L_MUT	0.233920822173714		0.0022014996484172205	0.3434650455927052
SIX2_AMP	0.23392082217105187		0.0022080712891587645	0.3434650455927052
SIX3_AMP	0.23392082217105187		0.0022080712891587645	0.3434650455927052
ATP2A1_MUT	0.23392082216986249		0.0022277862113833963	0.3434650455927052
ARHGAP27_MUT	0.23392082216986249		0.0022277862113833963	0.3434650455927052
SECISBP2L_MUT	0.23392082216986249		0.0022277862113833963	0.3434650455927052
CSAD_MUT	0.23392082216670892		0.0022737876965742035	0.3462686567164179
KHDRBS3_MUT	0.23392082216670892		0.0022737876965742035	0.3462686567164179
PHLDA1_MUT	0.2339208221628605		0.0022869309780572914	0.3462686567164179
RASSF8_MUT	0.2339208221628605		0.0022869309780572914	0.3462686567164179
ATOX1_MUT	0.23392082215999477		0.0022869309780572914	0.3462686567164179
DLG4_MUT	0.23392082215999477		0.0022869309780572914	0.3462686567164179
CLDN10_DEL	0.23355795445438388		0.0025957980929098567	0.3652094717668488
ARID1A_MUT	0.23331934872927199		0.0025957980929098567	0.3652094717668488
PMS2_MUT	0.23289464350279737		0.0026023697336514007	0.3652094717668488
STAT2_MUT	0.23289464350197647		0.0026023697336514007	0.3652094717668488
ALDH5A1_MUT	0.2328946434897411		0.0026023697336514007	0.3652094717668488
ATAD3C_MUT	0.23289464348001987		0.0026023697336514007	0.3652094717668488
C2orf24_MUT	0.23289464347895586		0.0026023697336514007	0.3652094717668488
TMC4_MUT	0.23289464347533387		0.0026023697336514007	0.3652094717668488
ZNF467_MUT	0.23289464347291625		0.0026023697336514007	0.3652094717668488
ZC3H7B_MUT	0.23289464345905458		0.0026155130151344886	0.3652094717668488
FTSJ3_MUT	0.23289464345756344		0.0026155130151344886	0.3652094717668488
CD99P1_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
CSF2RA_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
IL3RA_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
MIR3690_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
ASMT_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
SLC25A6_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
DHRSX_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
AKAP17A_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
ZBED1_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
LINC00102_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
CD99_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
SHOX_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
ASMTL_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
ASMTL-AS1_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
P2RY8_AMP	0.23289464345354458		0.0026220846558760325	0.3652094717668488
